,place_name,review,rating
631,가배도 삼청점,대화하기 좋아요,175
632,가배도 삼청점,가성비가 좋아요,
633,가배도 삼청점,집중하기 좋아요,
634,가배도 삼청점,화장실이 깨끗해요,
635,가배도 삼청점,주차하기 편해요,
636,가배도 삼청점,좌석이 편해요,
637,가배도 삼청점,음식이 맛있어요,
638,가배도 삼청점,매장이 넓어요,
639,가배도 삼청점,단체모임 하기 좋아요,
640,가배도 삼청점,특별한 날 가기 좋아요,
641,가배도 삼청점,재료가 신선해요,
642,가배도 삼청점,양이 많아요,
643,가배도 삼청점,혼밥하기 좋아요,
644,반쥴,커피가 맛있어요,68
645,반쥴,디저트가 맛있어요,
646,반쥴,빵이 맛있어요,
647,반쥴,친절해요,36
648,반쥴,인테리어가 멋져요,55
649,반쥴,매장이 청결해요,
650,반쥴,뷰가 좋아요,
651,반쥴,음료가 맛있어요,29
652,반쥴,사진이 잘 나와요,
653,반쥴,특별한 메뉴가 있어요,
654,반쥴,대화하기 좋아요,30
655,반쥴,가성비가 좋아요,
656,반쥴,집중하기 좋아요,
657,반쥴,화장실이 깨끗해요,
658,반쥴,주차하기 편해요,
659,반쥴,좌석이 편해요,
660,반쥴,음식이 맛있어요,
661,반쥴,매장이 넓어요,
662,반쥴,단체모임 하기 좋아요,
663,반쥴,특별한 날 가기 좋아요,
664,반쥴,재료가 신선해요,
665,반쥴,양이 많아요,
666,반쥴,혼밥하기 좋아요,
667,카페이마,커피가 맛있어요,191
668,카페이마,디저트가 맛있어요,216
669,카페이마,빵이 맛있어요,
670,카페이마,친절해요,
671,카페이마,인테리어가 멋져요,123
672,카페이마,매장이 청결해요,169
673,카페이마,뷰가 좋아요,
674,카페이마,음료가 맛있어요,
675,카페이마,사진이 잘 나와요,
676,카페이마,특별한 메뉴가 있어요,249
677,카페이마,대화하기 좋아요,
678,카페이마,가성비가 좋아요,
679,카페이마,집중하기 좋아요,
680,카페이마,화장실이 깨끗해요,
681,카페이마,주차하기 편해요,
682,카페이마,좌석이 편해요,
683,카페이마,음식이 맛있어요,
684,카페이마,매장이 넓어요,
685,카페이마,단체모임 하기 좋아요,
686,카페이마,특별한 날 가기 좋아요,
687,카페이마,재료가 신선해요,
688,카페이마,양이 많아요,
689,카페이마,혼밥하기 좋아요,
690,내자상회,커피가 맛있어요,133
691,내자상회,디저트가 맛있어요,101
692,내자상회,빵이 맛있어요,
693,내자상회,친절해요,60
694,내자상회,인테리어가 멋져요,72
695,내자상회,매장이 청결해요,
696,내자상회,뷰가 좋아요,
697,내자상회,음료가 맛있어요,73
698,내자상회,사진이 잘 나와요,
699,내자상회,특별한 메뉴가 있어요,
700,내자상회,대화하기 좋아요,
701,내자상회,가성비가 좋아요,
702,내자상회,집중하기 좋아요,
703,내자상회,화장실이 깨끗해요,
704,내자상회,주차하기 편해요,
705,내자상회,좌석이 편해요,
706,내자상회,음식이 맛있어요,
707,내자상회,매장이 넓어요,
708,내자상회,단체모임 하기 좋아요,
709,내자상회,특별한 날 가기 좋아요,
710,내자상회,재료가 신선해요,
711,내자상회,양이 많아요,
712,내자상회,혼밥하기 좋아요,
713,제이히든하우스,커피가 맛있어요,222
714,제이히든하우스,디저트가 맛있어요,125
715,제이히든하우스,빵이 맛있어요,
716,제이히든하우스,친절해요,
717,제이히든하우스,인테리어가 멋져요,243
718,제이히든하우스,매장이 청결해요,
719,제이히든하우스,뷰가 좋아요,
720,제이히든하우스,음료가 맛있어요,117
721,제이히든하우스,사진이 잘 나와요,113
722,제이히든하우스,특별한 메뉴가 있어요,
723,제이히든하우스,대화하기 좋아요,
724,제이히든하우스,가성비가 좋아요,
725,제이히든하우스,집중하기 좋아요,
726,제이히든하우스,화장실이 깨끗해요,
727,제이히든하우스,주차하기 편해요,
728,제이히든하우스,좌석이 편해요,
729,제이히든하우스,음식이 맛있어요,
730,제이히든하우스,매장이 넓어요,
731,제이히든하우스,단체모임 하기 좋아요,
732,제이히든하우스,특별한 날 가기 좋아요,
733,제이히든하우스,재료가 신선해요,
734,제이히든하우스,양이 많아요,
735,제이히든하우스,혼밥하기 좋아요,
736,한옥찻집,커피가 맛있어요,210
737,한옥찻집,디저트가 맛있어요,196
738,한옥찻집,빵이 맛있어요,
739,한옥찻집,친절해요,210
740,한옥찻집,인테리어가 멋져요,366
741,한옥찻집,매장이 청결해요,
742,한옥찻집,뷰가 좋아요,
743,한옥찻집,음료가 맛있어요,338
744,한옥찻집,사진이 잘 나와요,
745,한옥찻집,특별한 메뉴가 있어요,
746,한옥찻집,대화하기 좋아요,
747,한옥찻집,가성비가 좋아요,
748,한옥찻집,집중하기 좋아요,
749,한옥찻집,화장실이 깨끗해요,
750,한옥찻집,주차하기 편해요,
751,한옥찻집,좌석이 편해요,
752,한옥찻집,음식이 맛있어요,
753,한옥찻집,매장이 넓어요,
754,한옥찻집,단체모임 하기 좋아요,
755,한옥찻집,특별한 날 가기 좋아요,
756,한옥찻집,재료가 신선해요,
757,한옥찻집,양이 많아요,
758,한옥찻집,혼밥하기 좋아요,
759,로코랩,커피가 맛있어요,89
760,로코랩,디저트가 맛있어요,48
761,로코랩,빵이 맛있어요,
762,로코랩,친절해요,
763,로코랩,인테리어가 멋져요,71
764,로코랩,매장이 청결해요,
765,로코랩,뷰가 좋아요,
766,로코랩,음료가 맛있어요,54
767,로코랩,사진이 잘 나와요,
768,로코랩,특별한 메뉴가 있어요,
769,로코랩,대화하기 좋아요,45
770,로코랩,가성비가 좋아요,
771,로코랩,집중하기 좋아요,
772,로코랩,화장실이 깨끗해요,
773,로코랩,주차하기 편해요,
774,로코랩,좌석이 편해요,
775,로코랩,음식이 맛있어요,
776,로코랩,매장이 넓어요,
777,로코랩,단체모임 하기 좋아요,
778,로코랩,특별한 날 가기 좋아요,
779,로코랩,재료가 신선해요,
780,로코랩,양이 많아요,
781,로코랩,혼밥하기 좋아요,
782,결,커피가 맛있어요,196
783,결,디저트가 맛있어요,78
784,결,빵이 맛있어요,
785,결,친절해요,73
786,결,인테리어가 멋져요,73
787,결,매장이 청결해요,64
788,결,뷰가 좋아요,
789,결,음료가 맛있어요,
790,결,사진이 잘 나와요,
791,결,특별한 메뉴가 있어요,
792,결,대화하기 좋아요,
793,결,가성비가 좋아요,
794,결,집중하기 좋아요,
795,결,화장실이 깨끗해요,
796,결,주차하기 편해요,
797,결,좌석이 편해요,
798,결,음식이 맛있어요,
799,결,매장이 넓어요,
800,결,단체모임 하기 좋아요,
801,결,특별한 날 가기 좋아요,
802,결,재료가 신선해요,
803,결,양이 많아요,
804,결,혼밥하기 좋아요,
805,mk2,커피가 맛있어요,128
806,mk2,디저트가 맛있어요,93
807,mk2,빵이 맛있어요,
808,mk2,친절해요,
809,mk2,인테리어가 멋져요,73
810,mk2,매장이 청결해요,
811,mk2,뷰가 좋아요,
812,mk2,음료가 맛있어요,78
813,mk2,사진이 잘 나와요,
814,mk2,특별한 메뉴가 있어요,
815,mk2,대화하기 좋아요,42
816,mk2,가성비가 좋아요,
817,mk2,집중하기 좋아요,
818,mk2,화장실이 깨끗해요,
819,mk2,주차하기 편해요,
820,mk2,좌석이 편해요,
821,mk2,음식이 맛있어요,
822,mk2,매장이 넓어요,
823,mk2,단체모임 하기 좋아요,
824,mk2,특별한 날 가기 좋아요,
825,mk2,재료가 신선해요,
826,mk2,양이 많아요,
827,mk2,혼밥하기 좋아요,
828,동백양과점 익선점,커피가 맛있어요,103
829,동백양과점 익선점,디저트가 맛있어요,198
830,동백양과점 익선점,빵이 맛있어요,
831,동백양과점 익선점,친절해요,
832,동백양과점 익선점,인테리어가 멋져요,92
833,동백양과점 익선점,매장이 청결해요,
834,동백양과점 익선점,뷰가 좋아요,
835,동백양과점 익선점,음료가 맛있어요,69
836,동백양과점 익선점,사진이 잘 나와요,
837,동백양과점 익선점,특별한 메뉴가 있어요,77
838,동백양과점 익선점,대화하기 좋아요,
839,동백양과점 익선점,가성비가 좋아요,
840,동백양과점 익선점,집중하기 좋아요,
841,동백양과점 익선점,화장실이 깨끗해요,
842,동백양과점 익선점,주차하기 편해요,
843,동백양과점 익선점,좌석이 편해요,
844,동백양과점 익선점,음식이 맛있어요,
845,동백양과점 익선점,매장이 넓어요,
846,동백양과점 익선점,단체모임 하기 좋아요,
847,동백양과점 익선점,특별한 날 가기 좋아요,
848,동백양과점 익선점,재료가 신선해요,
849,동백양과점 익선점,양이 많아요,
850,동백양과점 익선점,혼밥하기 좋아요,
851,클럽에스프레소,커피가 맛있어요,658
852,클럽에스프레소,디저트가 맛있어요,
853,클럽에스프레소,빵이 맛있어요,
854,클럽에스프레소,친절해요,121
855,클럽에스프레소,인테리어가 멋져요,147
856,클럽에스프레소,매장이 청결해요,
857,클럽에스프레소,뷰가 좋아요,115
858,클럽에스프레소,음료가 맛있어요,152
859,클럽에스프레소,사진이 잘 나와요,
860,클럽에스프레소,특별한 메뉴가 있어요,
861,클럽에스프레소,대화하기 좋아요,
862,클럽에스프레소,가성비가 좋아요,
863,클럽에스프레소,집중하기 좋아요,
864,클럽에스프레소,화장실이 깨끗해요,
865,클럽에스프레소,주차하기 편해요,
866,클럽에스프레소,좌석이 편해요,
867,클럽에스프레소,음식이 맛있어요,
868,클럽에스프레소,매장이 넓어요,
869,클럽에스프레소,단체모임 하기 좋아요,
870,클럽에스프레소,특별한 날 가기 좋아요,
871,클럽에스프레소,재료가 신선해요,
872,클럽에스프레소,양이 많아요,
873,클럽에스프레소,혼밥하기 좋아요,
874,애즈라이크,커피가 맛있어요,
875,애즈라이크,디저트가 맛있어요,
876,애즈라이크,빵이 맛있어요,
877,애즈라이크,친절해요,179
878,애즈라이크,인테리어가 멋져요,150
879,애즈라이크,매장이 청결해요,144
880,애즈라이크,뷰가 좋아요,
881,애즈라이크,음료가 맛있어요,
882,애즈라이크,사진이 잘 나와요,
883,애즈라이크,특별한 메뉴가 있어요,
884,애즈라이크,대화하기 좋아요,
885,애즈라이크,가성비가 좋아요,
886,애즈라이크,집중하기 좋아요,
887,애즈라이크,화장실이 깨끗해요,
888,애즈라이크,주차하기 편해요,
889,애즈라이크,좌석이 편해요,
890,애즈라이크,음식이 맛있어요,506
891,애즈라이크,매장이 넓어요,
892,애즈라이크,단체모임 하기 좋아요,
893,애즈라이크,특별한 날 가기 좋아요,
894,애즈라이크,재료가 신선해요,251
895,애즈라이크,양이 많아요,
896,애즈라이크,혼밥하기 좋아요,
897,밀크홀1937 종로점,커피가 맛있어요,119
898,밀크홀1937 종로점,디저트가 맛있어요,78
899,밀크홀1937 종로점,빵이 맛있어요,
900,밀크홀1937 종로점,친절해요,61
901,밀크홀1937 종로점,인테리어가 멋져요,
902,밀크홀1937 종로점,매장이 청결해요,67
903,밀크홀1937 종로점,뷰가 좋아요,
904,밀크홀1937 종로점,음료가 맛있어요,112
905,밀크홀1937 종로점,사진이 잘 나와요,
906,밀크홀1937 종로점,특별한 메뉴가 있어요,
907,밀크홀1937 종로점,대화하기 좋아요,
908,밀크홀1937 종로점,가성비가 좋아요,
909,밀크홀1937 종로점,집중하기 좋아요,
910,밀크홀1937 종로점,화장실이 깨끗해요,
911,밀크홀1937 종로점,주차하기 편해요,
912,밀크홀1937 종로점,좌석이 편해요,
913,밀크홀1937 종로점,음식이 맛있어요,
914,밀크홀1937 종로점,매장이 넓어요,
915,밀크홀1937 종로점,단체모임 하기 좋아요,
916,밀크홀1937 종로점,특별한 날 가기 좋아요,
917,밀크홀1937 종로점,재료가 신선해요,
918,밀크홀1937 종로점,양이 많아요,
919,밀크홀1937 종로점,혼밥하기 좋아요,
920,카페온화 익선점,커피가 맛있어요,330
921,카페온화 익선점,디저트가 맛있어요,533
922,카페온화 익선점,빵이 맛있어요,
923,카페온화 익선점,친절해요,
924,카페온화 익선점,인테리어가 멋져요,249
925,카페온화 익선점,매장이 청결해요,168
926,카페온화 익선점,뷰가 좋아요,
927,카페온화 익선점,음료가 맛있어요,
928,카페온화 익선점,사진이 잘 나와요,
929,카페온화 익선점,특별한 메뉴가 있어요,163
930,카페온화 익선점,대화하기 좋아요,
931,카페온화 익선점,가성비가 좋아요,
932,카페온화 익선점,집중하기 좋아요,
933,카페온화 익선점,화장실이 깨끗해요,
934,카페온화 익선점,주차하기 편해요,
935,카페온화 익선점,좌석이 편해요,
936,카페온화 익선점,음식이 맛있어요,
937,카페온화 익선점,매장이 넓어요,
938,카페온화 익선점,단체모임 하기 좋아요,
939,카페온화 익선점,특별한 날 가기 좋아요,
940,카페온화 익선점,재료가 신선해요,
941,카페온화 익선점,양이 많아요,
942,카페온화 익선점,혼밥하기 좋아요,
943,호텔세느장,커피가 맛있어요,150
944,호텔세느장,디저트가 맛있어요,88
945,호텔세느장,빵이 맛있어요,
946,호텔세느장,친절해요,
947,호텔세느장,인테리어가 멋져요,168
948,호텔세느장,매장이 청결해요,
949,호텔세느장,뷰가 좋아요,
950,호텔세느장,음료가 맛있어요,71
951,호텔세느장,사진이 잘 나와요,86
952,호텔세느장,특별한 메뉴가 있어요,
953,호텔세느장,대화하기 좋아요,
954,호텔세느장,가성비가 좋아요,
955,호텔세느장,집중하기 좋아요,
956,호텔세느장,화장실이 깨끗해요,
957,호텔세느장,주차하기 편해요,
