,place_name,review,rating,0
11730,훔볼트,커피가 맛있어요,239.0,True
11731,훔볼트,디저트가 맛있어요,251.0,True
11734,훔볼트,인테리어가 멋져요,128.0,True
11735,훔볼트,매장이 청결해요,71.0,True
11737,훔볼트,음료가 맛있어요,91.0,True
11753,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
11756,업사이드커피 뚝섬점,친절해요,53.0,True
11758,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
11760,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
11762,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
11776,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
11777,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
11780,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
11781,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
11783,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
11799,카페온화 성수점,커피가 맛있어요,31.0,True
11800,카페온화 성수점,디저트가 맛있어요,42.0,True
11804,카페온화 성수점,매장이 청결해요,23.0,True
11806,카페온화 성수점,음료가 맛있어요,20.0,True
11814,카페온화 성수점,좌석이 편해요,18.0,True
11822,오우드,커피가 맛있어요,262.0,True
11823,오우드,디저트가 맛있어요,323.0,True
11826,오우드,인테리어가 멋져요,192.0,True
11827,오우드,매장이 청결해요,118.0,True
11829,오우드,음료가 맛있어요,122.0,True
11845,카페노티드 성수,커피가 맛있어요,249.0,True
11846,카페노티드 성수,디저트가 맛있어요,1978.0,True
11848,카페노티드 성수,친절해요,537.0,True
11850,카페노티드 성수,매장이 청결해요,334.0,True
11854,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
11868,하루노유키,커피가 맛있어요,47.0,True
11870,하루노유키,빵이 맛있어요,98.0,True
11871,하루노유키,친절해요,54.0,True
11875,하루노유키,음료가 맛있어요,48.0,True
11877,하루노유키,특별한 메뉴가 있어요,63.0,True
11891,마크69,커피가 맛있어요,115.0,True
11892,마크69,디저트가 맛있어요,49.0,True
11895,마크69,인테리어가 멋져요,104.0,True
11898,마크69,음료가 맛있어요,53.0,True
11901,마크69,대화하기 좋아요,46.0,True
11917,맛차차,친절해요,29.0,True
11918,맛차차,인테리어가 멋져요,24.0,True
11920,맛차차,뷰가 좋아요,31.0,True
11921,맛차차,음료가 맛있어요,40.0,True
11923,맛차차,특별한 메뉴가 있어요,31.0,True
11937,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
11940,아이오쓰리 성수사거리점,친절해요,76.0,True
11941,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
11942,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
11944,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
11960,브라운팟,커피가 맛있어요,190.0,True
11961,브라운팟,디저트가 맛있어요,188.0,True
11963,브라운팟,친절해요,90.0,True
11967,브라운팟,음료가 맛있어요,65.0,True
11969,브라운팟,특별한 메뉴가 있어요,58.0,True
11983,플디 성수점,커피가 맛있어요,26.0,True
11984,플디 성수점,디저트가 맛있어요,68.0,True
11986,플디 성수점,친절해요,27.0,True
11990,플디 성수점,음료가 맛있어요,22.0,True
11992,플디 성수점,특별한 메뉴가 있어요,24.0,True
12007,카페노티드 피치스,디저트가 맛있어요,954.0,True
12009,카페노티드 피치스,친절해요,231.0,True
12010,카페노티드 피치스,인테리어가 멋져요,480.0,True
12014,카페노티드 피치스,사진이 잘 나와요,244.0,True
12015,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
12052,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
12053,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
12055,비엔나커피하우스 서울숲역점,친절해요,49.0,True
12059,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
12062,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
12075,훔볼트,커피가 맛있어요,239.0,True
12076,훔볼트,디저트가 맛있어요,251.0,True
12079,훔볼트,인테리어가 멋져요,128.0,True
12080,훔볼트,매장이 청결해요,71.0,True
12082,훔볼트,음료가 맛있어요,91.0,True
12098,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
12101,업사이드커피 뚝섬점,친절해요,53.0,True
12103,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
12105,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
12107,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
12121,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
12122,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
12125,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
12126,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
12128,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
12144,카페온화 성수점,커피가 맛있어요,31.0,True
12145,카페온화 성수점,디저트가 맛있어요,42.0,True
12149,카페온화 성수점,매장이 청결해요,23.0,True
12151,카페온화 성수점,음료가 맛있어요,20.0,True
12159,카페온화 성수점,좌석이 편해요,18.0,True
12167,오우드,커피가 맛있어요,262.0,True
12168,오우드,디저트가 맛있어요,323.0,True
12171,오우드,인테리어가 멋져요,192.0,True
12172,오우드,매장이 청결해요,118.0,True
12174,오우드,음료가 맛있어요,122.0,True
12190,카페노티드 성수,커피가 맛있어요,249.0,True
12191,카페노티드 성수,디저트가 맛있어요,1978.0,True
12193,카페노티드 성수,친절해요,537.0,True
12195,카페노티드 성수,매장이 청결해요,334.0,True
12199,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
12213,하루노유키,커피가 맛있어요,47.0,True
12215,하루노유키,빵이 맛있어요,98.0,True
12216,하루노유키,친절해요,54.0,True
12220,하루노유키,음료가 맛있어요,48.0,True
12222,하루노유키,특별한 메뉴가 있어요,63.0,True
12236,마크69,커피가 맛있어요,115.0,True
12237,마크69,디저트가 맛있어요,49.0,True
12240,마크69,인테리어가 멋져요,104.0,True
12243,마크69,음료가 맛있어요,53.0,True
12246,마크69,대화하기 좋아요,46.0,True
12262,맛차차,친절해요,29.0,True
12263,맛차차,인테리어가 멋져요,24.0,True
12265,맛차차,뷰가 좋아요,31.0,True
12266,맛차차,음료가 맛있어요,40.0,True
12268,맛차차,특별한 메뉴가 있어요,31.0,True
12282,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
12285,아이오쓰리 성수사거리점,친절해요,76.0,True
12286,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
12287,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
12289,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
12305,브라운팟,커피가 맛있어요,190.0,True
12306,브라운팟,디저트가 맛있어요,188.0,True
12308,브라운팟,친절해요,90.0,True
12312,브라운팟,음료가 맛있어요,65.0,True
12314,브라운팟,특별한 메뉴가 있어요,58.0,True
12328,플디 성수점,커피가 맛있어요,26.0,True
12329,플디 성수점,디저트가 맛있어요,68.0,True
12331,플디 성수점,친절해요,27.0,True
12335,플디 성수점,음료가 맛있어요,22.0,True
12337,플디 성수점,특별한 메뉴가 있어요,24.0,True
12352,카페노티드 피치스,디저트가 맛있어요,954.0,True
12354,카페노티드 피치스,친절해요,231.0,True
12355,카페노티드 피치스,인테리어가 멋져요,480.0,True
12359,카페노티드 피치스,사진이 잘 나와요,244.0,True
12360,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
12397,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
12398,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
12400,비엔나커피하우스 서울숲역점,친절해요,49.0,True
12404,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
12407,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
12420,훔볼트,커피가 맛있어요,239.0,True
12421,훔볼트,디저트가 맛있어요,251.0,True
12424,훔볼트,인테리어가 멋져요,128.0,True
12425,훔볼트,매장이 청결해요,71.0,True
12427,훔볼트,음료가 맛있어요,91.0,True
12443,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
12446,업사이드커피 뚝섬점,친절해요,53.0,True
12448,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
12450,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
12452,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
12466,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
12467,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
12470,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
12471,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
12473,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
12489,카페온화 성수점,커피가 맛있어요,31.0,True
12490,카페온화 성수점,디저트가 맛있어요,42.0,True
12494,카페온화 성수점,매장이 청결해요,23.0,True
12496,카페온화 성수점,음료가 맛있어요,20.0,True
12504,카페온화 성수점,좌석이 편해요,18.0,True
12512,오우드,커피가 맛있어요,262.0,True
12513,오우드,디저트가 맛있어요,323.0,True
12516,오우드,인테리어가 멋져요,192.0,True
12517,오우드,매장이 청결해요,118.0,True
12519,오우드,음료가 맛있어요,122.0,True
12535,카페노티드 성수,커피가 맛있어요,249.0,True
12536,카페노티드 성수,디저트가 맛있어요,1978.0,True
12538,카페노티드 성수,친절해요,537.0,True
12540,카페노티드 성수,매장이 청결해요,334.0,True
12544,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
12558,하루노유키,커피가 맛있어요,47.0,True
12560,하루노유키,빵이 맛있어요,98.0,True
12561,하루노유키,친절해요,54.0,True
12565,하루노유키,음료가 맛있어요,48.0,True
12567,하루노유키,특별한 메뉴가 있어요,63.0,True
12581,마크69,커피가 맛있어요,115.0,True
12582,마크69,디저트가 맛있어요,49.0,True
12585,마크69,인테리어가 멋져요,104.0,True
12588,마크69,음료가 맛있어요,53.0,True
12591,마크69,대화하기 좋아요,46.0,True
12607,맛차차,친절해요,29.0,True
12608,맛차차,인테리어가 멋져요,24.0,True
12610,맛차차,뷰가 좋아요,31.0,True
12611,맛차차,음료가 맛있어요,40.0,True
12613,맛차차,특별한 메뉴가 있어요,31.0,True
12627,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
12630,아이오쓰리 성수사거리점,친절해요,76.0,True
12631,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
12632,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
12634,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
12650,브라운팟,커피가 맛있어요,190.0,True
12651,브라운팟,디저트가 맛있어요,188.0,True
12653,브라운팟,친절해요,90.0,True
12657,브라운팟,음료가 맛있어요,65.0,True
12659,브라운팟,특별한 메뉴가 있어요,58.0,True
12673,플디 성수점,커피가 맛있어요,26.0,True
12674,플디 성수점,디저트가 맛있어요,68.0,True
12676,플디 성수점,친절해요,27.0,True
12680,플디 성수점,음료가 맛있어요,22.0,True
12682,플디 성수점,특별한 메뉴가 있어요,24.0,True
12697,카페노티드 피치스,디저트가 맛있어요,954.0,True
12699,카페노티드 피치스,친절해요,231.0,True
12700,카페노티드 피치스,인테리어가 멋져요,480.0,True
12704,카페노티드 피치스,사진이 잘 나와요,244.0,True
12705,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
12742,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
12743,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
12745,비엔나커피하우스 서울숲역점,친절해요,49.0,True
12749,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
12752,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
12765,훔볼트,커피가 맛있어요,239.0,True
12766,훔볼트,디저트가 맛있어요,251.0,True
12769,훔볼트,인테리어가 멋져요,128.0,True
12770,훔볼트,매장이 청결해요,71.0,True
12772,훔볼트,음료가 맛있어요,91.0,True
12788,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
12791,업사이드커피 뚝섬점,친절해요,53.0,True
12793,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
12795,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
12797,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
12811,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
12812,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
12815,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
12816,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
12818,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
12834,카페온화 성수점,커피가 맛있어요,31.0,True
12835,카페온화 성수점,디저트가 맛있어요,42.0,True
12839,카페온화 성수점,매장이 청결해요,23.0,True
12841,카페온화 성수점,음료가 맛있어요,20.0,True
12849,카페온화 성수점,좌석이 편해요,18.0,True
12857,오우드,커피가 맛있어요,262.0,True
12858,오우드,디저트가 맛있어요,323.0,True
12861,오우드,인테리어가 멋져요,192.0,True
12862,오우드,매장이 청결해요,118.0,True
12864,오우드,음료가 맛있어요,122.0,True
12880,카페노티드 성수,커피가 맛있어요,249.0,True
12881,카페노티드 성수,디저트가 맛있어요,1978.0,True
12883,카페노티드 성수,친절해요,537.0,True
12885,카페노티드 성수,매장이 청결해요,334.0,True
12889,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
12903,하루노유키,커피가 맛있어요,47.0,True
12905,하루노유키,빵이 맛있어요,98.0,True
12906,하루노유키,친절해요,54.0,True
12910,하루노유키,음료가 맛있어요,48.0,True
12912,하루노유키,특별한 메뉴가 있어요,63.0,True
12926,마크69,커피가 맛있어요,115.0,True
12927,마크69,디저트가 맛있어요,49.0,True
12930,마크69,인테리어가 멋져요,104.0,True
12933,마크69,음료가 맛있어요,53.0,True
12936,마크69,대화하기 좋아요,46.0,True
12952,맛차차,친절해요,29.0,True
12953,맛차차,인테리어가 멋져요,24.0,True
12955,맛차차,뷰가 좋아요,31.0,True
12956,맛차차,음료가 맛있어요,40.0,True
12958,맛차차,특별한 메뉴가 있어요,31.0,True
12972,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
12975,아이오쓰리 성수사거리점,친절해요,76.0,True
12976,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
12977,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
12979,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
12995,브라운팟,커피가 맛있어요,190.0,True
12996,브라운팟,디저트가 맛있어요,188.0,True
12998,브라운팟,친절해요,90.0,True
13002,브라운팟,음료가 맛있어요,65.0,True
13004,브라운팟,특별한 메뉴가 있어요,58.0,True
13018,플디 성수점,커피가 맛있어요,26.0,True
13019,플디 성수점,디저트가 맛있어요,68.0,True
13021,플디 성수점,친절해요,27.0,True
13025,플디 성수점,음료가 맛있어요,22.0,True
13027,플디 성수점,특별한 메뉴가 있어요,24.0,True
13042,카페노티드 피치스,디저트가 맛있어요,954.0,True
13044,카페노티드 피치스,친절해요,231.0,True
13045,카페노티드 피치스,인테리어가 멋져요,480.0,True
13049,카페노티드 피치스,사진이 잘 나와요,244.0,True
13050,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
13087,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
13088,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
13090,비엔나커피하우스 서울숲역점,친절해요,49.0,True
13094,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
13097,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
13110,훔볼트,커피가 맛있어요,239.0,True
13111,훔볼트,디저트가 맛있어요,251.0,True
13114,훔볼트,인테리어가 멋져요,128.0,True
13115,훔볼트,매장이 청결해요,71.0,True
13117,훔볼트,음료가 맛있어요,91.0,True
13133,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
13136,업사이드커피 뚝섬점,친절해요,53.0,True
13138,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
13140,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
13142,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
13156,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
13157,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
13160,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
13161,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
13163,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
13179,카페온화 성수점,커피가 맛있어요,31.0,True
13180,카페온화 성수점,디저트가 맛있어요,42.0,True
13184,카페온화 성수점,매장이 청결해요,23.0,True
13186,카페온화 성수점,음료가 맛있어요,20.0,True
13194,카페온화 성수점,좌석이 편해요,18.0,True
13202,오우드,커피가 맛있어요,262.0,True
13203,오우드,디저트가 맛있어요,323.0,True
13206,오우드,인테리어가 멋져요,192.0,True
13207,오우드,매장이 청결해요,118.0,True
13209,오우드,음료가 맛있어요,122.0,True
13225,카페노티드 성수,커피가 맛있어요,249.0,True
13226,카페노티드 성수,디저트가 맛있어요,1978.0,True
13228,카페노티드 성수,친절해요,537.0,True
13230,카페노티드 성수,매장이 청결해요,334.0,True
13234,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
13248,하루노유키,커피가 맛있어요,47.0,True
13250,하루노유키,빵이 맛있어요,98.0,True
13251,하루노유키,친절해요,54.0,True
13255,하루노유키,음료가 맛있어요,48.0,True
13257,하루노유키,특별한 메뉴가 있어요,63.0,True
13271,마크69,커피가 맛있어요,115.0,True
13272,마크69,디저트가 맛있어요,49.0,True
13275,마크69,인테리어가 멋져요,104.0,True
13278,마크69,음료가 맛있어요,53.0,True
13281,마크69,대화하기 좋아요,46.0,True
13297,맛차차,친절해요,29.0,True
13298,맛차차,인테리어가 멋져요,24.0,True
13300,맛차차,뷰가 좋아요,31.0,True
13301,맛차차,음료가 맛있어요,40.0,True
13303,맛차차,특별한 메뉴가 있어요,31.0,True
13317,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
13320,아이오쓰리 성수사거리점,친절해요,76.0,True
13321,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
13322,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
13324,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
13340,브라운팟,커피가 맛있어요,190.0,True
13341,브라운팟,디저트가 맛있어요,188.0,True
13343,브라운팟,친절해요,90.0,True
13347,브라운팟,음료가 맛있어요,65.0,True
13349,브라운팟,특별한 메뉴가 있어요,58.0,True
13363,플디 성수점,커피가 맛있어요,26.0,True
13364,플디 성수점,디저트가 맛있어요,68.0,True
13366,플디 성수점,친절해요,27.0,True
13370,플디 성수점,음료가 맛있어요,22.0,True
13372,플디 성수점,특별한 메뉴가 있어요,24.0,True
13387,카페노티드 피치스,디저트가 맛있어요,954.0,True
13389,카페노티드 피치스,친절해요,231.0,True
13390,카페노티드 피치스,인테리어가 멋져요,480.0,True
13394,카페노티드 피치스,사진이 잘 나와요,244.0,True
13395,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
13432,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
13433,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
13435,비엔나커피하우스 서울숲역점,친절해요,49.0,True
13439,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
13442,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
13455,훔볼트,커피가 맛있어요,239.0,True
13456,훔볼트,디저트가 맛있어요,251.0,True
13459,훔볼트,인테리어가 멋져요,128.0,True
13460,훔볼트,매장이 청결해요,71.0,True
13462,훔볼트,음료가 맛있어요,91.0,True
13478,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
13481,업사이드커피 뚝섬점,친절해요,53.0,True
13483,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
13485,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
13487,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
13501,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
13502,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
13505,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
13506,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
13508,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
13524,카페온화 성수점,커피가 맛있어요,31.0,True
13525,카페온화 성수점,디저트가 맛있어요,42.0,True
13529,카페온화 성수점,매장이 청결해요,23.0,True
13531,카페온화 성수점,음료가 맛있어요,20.0,True
13539,카페온화 성수점,좌석이 편해요,18.0,True
13547,오우드,커피가 맛있어요,262.0,True
13548,오우드,디저트가 맛있어요,323.0,True
13551,오우드,인테리어가 멋져요,192.0,True
13552,오우드,매장이 청결해요,118.0,True
13554,오우드,음료가 맛있어요,122.0,True
13570,카페노티드 성수,커피가 맛있어요,249.0,True
13571,카페노티드 성수,디저트가 맛있어요,1978.0,True
13573,카페노티드 성수,친절해요,537.0,True
13575,카페노티드 성수,매장이 청결해요,334.0,True
13579,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
13593,하루노유키,커피가 맛있어요,47.0,True
13595,하루노유키,빵이 맛있어요,98.0,True
13596,하루노유키,친절해요,54.0,True
13600,하루노유키,음료가 맛있어요,48.0,True
13602,하루노유키,특별한 메뉴가 있어요,63.0,True
13616,마크69,커피가 맛있어요,115.0,True
13617,마크69,디저트가 맛있어요,49.0,True
13620,마크69,인테리어가 멋져요,104.0,True
13623,마크69,음료가 맛있어요,53.0,True
13626,마크69,대화하기 좋아요,46.0,True
13642,맛차차,친절해요,29.0,True
13643,맛차차,인테리어가 멋져요,24.0,True
13645,맛차차,뷰가 좋아요,31.0,True
13646,맛차차,음료가 맛있어요,40.0,True
13648,맛차차,특별한 메뉴가 있어요,31.0,True
13662,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
13665,아이오쓰리 성수사거리점,친절해요,76.0,True
13666,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
13667,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
13669,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
13685,브라운팟,커피가 맛있어요,190.0,True
13686,브라운팟,디저트가 맛있어요,188.0,True
13688,브라운팟,친절해요,90.0,True
13692,브라운팟,음료가 맛있어요,65.0,True
13694,브라운팟,특별한 메뉴가 있어요,58.0,True
13708,플디 성수점,커피가 맛있어요,26.0,True
13709,플디 성수점,디저트가 맛있어요,68.0,True
13711,플디 성수점,친절해요,27.0,True
13715,플디 성수점,음료가 맛있어요,22.0,True
13717,플디 성수점,특별한 메뉴가 있어요,24.0,True
13732,카페노티드 피치스,디저트가 맛있어요,954.0,True
13734,카페노티드 피치스,친절해요,231.0,True
13735,카페노티드 피치스,인테리어가 멋져요,480.0,True
13739,카페노티드 피치스,사진이 잘 나와요,244.0,True
13740,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
13777,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
13778,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
13780,비엔나커피하우스 서울숲역점,친절해요,49.0,True
13784,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
13787,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
13800,훔볼트,커피가 맛있어요,239.0,True
13801,훔볼트,디저트가 맛있어요,251.0,True
13804,훔볼트,인테리어가 멋져요,128.0,True
13805,훔볼트,매장이 청결해요,71.0,True
13807,훔볼트,음료가 맛있어요,91.0,True
13823,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
13826,업사이드커피 뚝섬점,친절해요,53.0,True
13828,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
13830,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
13832,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
13846,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
13847,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
13850,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
13851,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
13853,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
13869,카페온화 성수점,커피가 맛있어요,31.0,True
13870,카페온화 성수점,디저트가 맛있어요,42.0,True
13874,카페온화 성수점,매장이 청결해요,23.0,True
13876,카페온화 성수점,음료가 맛있어요,20.0,True
13884,카페온화 성수점,좌석이 편해요,18.0,True
13892,오우드,커피가 맛있어요,262.0,True
13893,오우드,디저트가 맛있어요,323.0,True
13896,오우드,인테리어가 멋져요,192.0,True
13897,오우드,매장이 청결해요,118.0,True
13899,오우드,음료가 맛있어요,122.0,True
13915,카페노티드 성수,커피가 맛있어요,249.0,True
13916,카페노티드 성수,디저트가 맛있어요,1978.0,True
13918,카페노티드 성수,친절해요,537.0,True
13920,카페노티드 성수,매장이 청결해요,334.0,True
13924,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
13938,하루노유키,커피가 맛있어요,47.0,True
13940,하루노유키,빵이 맛있어요,98.0,True
13941,하루노유키,친절해요,54.0,True
13945,하루노유키,음료가 맛있어요,48.0,True
13947,하루노유키,특별한 메뉴가 있어요,63.0,True
13961,마크69,커피가 맛있어요,115.0,True
13962,마크69,디저트가 맛있어요,49.0,True
13965,마크69,인테리어가 멋져요,104.0,True
13968,마크69,음료가 맛있어요,53.0,True
13971,마크69,대화하기 좋아요,46.0,True
13987,맛차차,친절해요,29.0,True
13988,맛차차,인테리어가 멋져요,24.0,True
13990,맛차차,뷰가 좋아요,31.0,True
13991,맛차차,음료가 맛있어요,40.0,True
13993,맛차차,특별한 메뉴가 있어요,31.0,True
14007,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
14010,아이오쓰리 성수사거리점,친절해요,76.0,True
14011,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
14012,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
14014,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
14030,브라운팟,커피가 맛있어요,190.0,True
14031,브라운팟,디저트가 맛있어요,188.0,True
14033,브라운팟,친절해요,90.0,True
14037,브라운팟,음료가 맛있어요,65.0,True
14039,브라운팟,특별한 메뉴가 있어요,58.0,True
14053,플디 성수점,커피가 맛있어요,26.0,True
14054,플디 성수점,디저트가 맛있어요,68.0,True
14056,플디 성수점,친절해요,27.0,True
14060,플디 성수점,음료가 맛있어요,22.0,True
14062,플디 성수점,특별한 메뉴가 있어요,24.0,True
14077,카페노티드 피치스,디저트가 맛있어요,954.0,True
14079,카페노티드 피치스,친절해요,231.0,True
14080,카페노티드 피치스,인테리어가 멋져요,480.0,True
14084,카페노티드 피치스,사진이 잘 나와요,244.0,True
14085,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
14122,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
14123,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
14125,비엔나커피하우스 서울숲역점,친절해요,49.0,True
14129,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
14132,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
14145,훔볼트,커피가 맛있어요,239.0,True
14146,훔볼트,디저트가 맛있어요,251.0,True
14149,훔볼트,인테리어가 멋져요,128.0,True
14150,훔볼트,매장이 청결해요,71.0,True
14152,훔볼트,음료가 맛있어요,91.0,True
14168,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
14171,업사이드커피 뚝섬점,친절해요,53.0,True
14173,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
